time,open,high,low,close,Volume
1393943400,186.75,187.98,186.75,187.58,167545852
1394029800,187.72,188.07,187.45,187.75,88376859
1394116200,188.21,188.61,187.7796,188.18,82516500
1394202600,188.87,188.96,187.43,188.26,114513432
1394458200,187.94,188.23,187.08,188.16,74939176
1394544600,188.44,188.71,186.8,187.23,99009013
1394631000,186.32,187.35,185.9,187.28,104824323
1394717400,187.84,187.99,184.66,185.18,155014237
1394803800,184.8,185.8,184.44,184.66,153919598
1395063000,185.59,186.77,185.51,186.33,98359454
1395149400,186.71,187.91,186.51,187.66,101804519
1395235800,187.7,187.94,185.47,186.66,176267253
1395322200,186.25,187.89,185.92,187.747,117240972
1395408600,187.72,189.0239,186.03,186.2,163127905
1395667800,186.82,187.07,184.62,185.43,121411145
1395754200,186.37,186.94,185.27,186.31,103851737
1395840600,187.03,187.34,184.92,184.97,119842897
1395927000,184.77,185.34,183.9,184.58,142382757
1396013400,185.105,186.42,185,185.49,101641547
1396272600,186.65,187.3,185.5216,187.01,99744911
1396359000,187.62,188.36,187.0015,188.25,89193125
1396445400,188.5,189.13,188.14,188.88,78773818
1396531800,189.17,189.22,188.05,188.63,77435320
1396618200,189.64,189.7,186.1,186.4,169380705
1396877400,185.9,186.26,183.96,184.34,140802699
1396963800,184.21,185.4,183.59,185.1,112659755
1397050200,185.6,187.15,185.06,187.09,100253612
1397136600,187.09,187.17,182.93,183.155,172959331
1397223000,182.17,183.42,181.31,181.51,167250792
1397482200,182.93,183.37,181.44,182.9401,132381601
1397568600,183.32,184.33,181.51,184.2,157092533
1397655000,185.47,186.14,184.65,186.125,105196633
1397741400,185.88,186.91,185.56,186.39,105254649
1398087000,186.44,187.1,186.21,187.04,68329343
1398173400,187.23,188.4,187.13,187.89,85790307
1398259800,187.81,187.92,187.3,187.45,73869384
1398346200,188.37,188.39,186.93,187.83,88169916
1398432600,187.21,187.33,185.87,186.29,100380205
1398691800,187.05,187.69,184.96,186.875,135121094
1398778200,187.48,188.04,187.08,187.75,84097551
1398864600,187.44,188.5,187.18,188.31,101507717
1398951000,188.22,188.84,187.73,188.325,93019095
1399037400,188.31,189.14,187.78,188.06,98121662
1399296600,187.14,188.55,186.62,188.42,75882739
1399383000,188,188.13,186.74,186.78,85454226
1399469400,187.43,187.97,186.01,187.88,106500480
1399555800,187.67,189.05,187.08,187.675,93617513
1399642200,187.69,188.04,186.83,187.96,83678568
1399901400,188.76,189.88,187.9992,189.785,86940045
1399987800,190.03,190.42,189.77,189.96,66453965
1400074200,189.79,189.88,188.79,189.06,72366848
1400160600,188.67,188.72,186.48,187.4,154956399
1400247000,187.51,188.13,186.72,188.05,97457678
1400506200,187.69,188.89,187.52,188.74,63839398
1400592600,188.645,188.67,187.07,187.55,111644478
1400679000,188.1,189.22,188.06,189.13,89093285
1400765400,189.18,189.98,188.86,189.59,61549345
1400851800,189.75,190.48,189.5858,190.35,60156088
1401197400,191.05,191.58,190.95,191.52,72010355
1401283800,191.52,191.82,191.06,191.38,66722865
1401370200,191.82,192.4,191.33,192.37,64376573
1401456600,192.19,192.8,192.03,192.68,76315640
1401715800,192.95,192.99,191.97,192.895,64655648
1401802200,192.4,192.9,192.25,192.8,65047193
1401888600,192.47,193.3,192.265,193.19,55529372
1401975000,193.41,194.65,192.7,194.45,92102592
1402061400,194.87,195.43,194.78,195.375,78696219
1402320600,195.35,196.05,195.17,195.58,65118828
1402407000,195.33,195.64,194.92,195.6,57129440
1402493400,194.9,195.12,194.48,194.92,68772479
1402579800,194.65,194.8,193.11,193.54,106350200
1402666200,193.9,194.32,193.3,194.13,82017278
1402925400,193.89,194.7,193.66,194.29,87424332
1403011800,194.02,194.97,193.81,194.83,84833876
1403098200,194.83,196.37,194.4,196.255,105266767
1403184600,196.43,196.6,195.8,196.48,85928920
1403271000,196.03,196.1039,195.7,195.94,100587108
1403530200,195.97,196.05,195.52,195.88,70611486
1403616600,195.53,196.5,194.48,194.7,96236917
1403703000,194.25,195.781,194.25,195.58,82781912
1403789400,195.61,195.63,194.13,195.44,84311822
1403875800,194.98,195.88,194.885,195.82,71453616
1404135000,195.7,196.165,195.53,195.72,70504228
1404221400,196.19,197.63,196.13,197.03,90470121
1404307800,197.05,197.48,196.96,197.23,52474832
1404394200,197.79,198.29,197.64,198.2,52938832
1404739800,197.82,197.98,197.22,197.51,61696447
1404826200,197.15,197.22,195.76,196.24,108142552
1404912600,196.73,197.295,196.31,197.12,72992322
1404999000,195.22,196.86,195.06,196.34,99040407
1405085400,196.22,196.75,195.78,196.61,64243410
1405344600,197.61,197.86,197.44,197.6,58657919
1405431000,197.72,198.1,196.36,197.23,111346230
1405517400,198.11,198.26,197.42,197.96,80073242
1405603800,197.35,198.1,195.43,195.71,145398459
1405690200,196.35,197.91,196.24,197.7099,124330419
1405949400,197.09,197.5,196.43,197.34,67591618
1406035800,198.01,198.56,197.87,198.2,67677602
1406122200,198.495,198.85,198.1,198.64,65611830
1406208600,198.83,199.06,198.45,198.65,56888093
1406295000,198.09,198.26,197.33,197.72,76837257
1406554200,197.76,198.09,196.62,197.8,69258785
1406640600,198.17,198.45,196.92,196.95,80466351
1406727000,197.65,197.91,196.16,196.98,104222452
1406813400,195.61,195.78,192.97,193.09,183479441
1406899800,192.56,193.76,191.57,192.5,189260864
1407159000,192.87,194.3,192.05,193.89,91340487
1407245400,193.1,193.6,191.31,192.01,152690379
1407331800,191.11,192.89,191.08,192.07,94818317
1407418200,192.935,193.13,190.55,191.03,135733421
1407504600,191.46,193.37,190.95,193.24,117014384
1407763800,193.965,194.66,193.71,193.795,74543691
1407850200,193.61,194.15,192.94,193.53,73631640
1407936600,194.29,195.06,193.96,194.84,69046544
1408023000,195.16,195.76,194.98,195.76,57370793
1408109400,196.47,196.65,194.31,195.72,139950669
1408368600,196.8,197.45,196.69,197.36,75424360
1408455000,197.84,198.54,197.4426,198.39,59134709
1408541400,198.12,199.16,198.08,198.92,72762541
1408627800,199.09,199.76,198.93,199.5,67790690
1408714200,199.34,199.69,198.74,199.19,76107359
1408973400,200.14,200.5949,199.1502,200.2,63855022
1409059800,200.33,200.82,200.28,200.33,47298324
1409146200,200.43,200.57,199.94,200.25,47873708
1409232600,199.59,200.27,199.39,200.14,58330373
1409319000,200.45,200.73,199.82,200.71,65906598
1409664600,200.97,200.995,199.86,200.61,72425793
1409751000,201.38,201.41,200.22,200.5,57461742
1409837400,200.84,201.58,199.66,200.2101,85236442
1409923800,200.17,201.19,199.41,201.11,102176784
1410183000,200.92,201.21,200,200.59,64145745
1410269400,200.41,200.55,198.91,199.32,88590876
1410355800,199.43,200.2,198.77,200.07,67251103
1410442200,199.27,200.33,199.12,200.3,66823558
1410528600,200.1,200.12,198.56,199.13,117478516
1410787800,199.16,199.32,198.38,198.981,76401421
1410874200,198.61,200.84,198.5,200.48,116200722
1410960600,200.77,201.68,199.75,200.75,151265896
1411047000,201.36,201.85,201.1,201.82,94990300
1411133400,201.52,201.899,200.29,200.7,121649147
1411392600,200.35,200.38,198.73,199.15,125552758
1411479000,198.43,199.26,197.95,198.01,111393319
1411565400,198.04,199.69,197.52,199.56,107275635
1411651800,199.04,199.05,196.27,196.34,150300028
1411738200,196.7,198.39,196.42,197.9,103546740
1411997400,196.2,197.89,196.05,197.54,95111605
1412083800,197.69,198.3,196.61,197.02,131302082
1412170200,196.7,196.77,193.91,194.35,177797862
1412256600,194.18,195.055,192.35,194.38,157285182
1412343000,195.68,196.94,195.08,196.52,121568769
1412602200,197.34,197.6,195.582,196.29,104778335
1412688600,195.28,195.72,193.22,193.26,147913498
1412775000,193.37,196.92,192.36,196.64,186461453
1412861400,196.33,196.6,192.58,192.74,210704601
1412947800,192.69,193.65,190.49,190.54,221908954
1413207000,190.46,191.15,187.3,187.4099,230938833
1413293400,188.42,189.82,187.04,187.7,215846527
1413379800,185.16,187.694,181.92,186.43,380714600
1413466200,183.06,187.58,182.89,186.27,270391490
1413552600,188.42,189.75,187.62,188.47,214624921
1413811800,188.13,190.45,188.07,190.3,130010813
1413898200,191.68,194.2,191.48,194.07,154948579
1413984600,194.41,194.91,192.61,192.69,151822409
1414071000,194.62,196.2,194.26,194.93,154944169
1414157400,195.25,196.49,194.49,196.43,117927286
1414416600,195.73,196.45,195.03,196.16,82953689
1414503000,196.82,198.42,196.73,198.41,106735936
1414589400,198.55,199.12,196.8,198.11,142557417
1414675800,197.58,199.95,197.4,199.38,113329976
1414762200,201.78,201.82,200.77,201.66,146902554
1415025000,201.92,202.45,201.305,201.77,93734143
1415111400,201.23,201.6,200.06,201.07,93342777
1415197800,202.54,202.59,201.45,202.34,91708574
1415284200,202.39,203.26,201.64,203.15,107089076
1415370600,203.17,203.5999,202.61,203.34,89539712
1415629800,203.38,204.04,203.13,203.98,66318964
1415716200,204.055,204.31,203.65,204.175,54499375
1415802600,203.35,204.24,203.31,203.96,90120295
1415889000,204.16,204.83,203.21,204.19,85357918
1415975400,204.1,204.49,203.72,204.24,80417514
1416234600,203.85,204.58,203.65,204.37,80440954
1416321000,204.44,205.92,204.44,205.55,76068107
1416407400,205.31,205.55,204.3,205.22,82373009
1416493800,204.26,205.71,204.18,205.58,72840326
1416580200,207.64,207.8445,205.98,206.68,142327285
1416839400,207.17,207.39,206.91,207.26,65880759
1416925800,207.54,207.79,206.8,207.11,79108301
1417012200,207.29,207.76,207.03,207.64,62167832
1417185000,207.49,207.87,206.91,207.2,57890088
1417444200,206.4,206.54,205.38,205.76,103968354
1417530600,205.81,207.34,205.782,207.085,74507192
1417617000,207.3,208.15,207.1,207.89,68951968
1417703400,207.54,208.265,206.7,207.66,91316591
1417789800,207.87,208.47,207.55,208,91025470
1418049000,207.52,208.12,205.93,206.61,108588152
1418135400,204.37,206.6,203.91,206.47,125180054
1418221800,205.91,205.98,202.93,203.1601,159856394
1418308200,203.88,206.19,203.71,204.19,159012805
1418394600,202.64,203.819,200.85,200.89,202330191
1418653800,201.98,202.53,198.78,199.51,189965750
1418740200,198.58,202.395,197.86,197.91,259543848
1418826600,198.44,202.34,198.29,201.79,253910092
1418913000,204.74,212.97,203.92,206.78,257633887
1418999400,206.43,207.33,205.6109,206.52,245084590
1419258600,206.75,207.47,206.46,207.47,148318934
1419345000,208.17,208.23,207.3991,207.75,122167931
1419431400,208.02,208.34,207.72,207.77,42963399
1419604200,208.31,208.85,208.25,208.44,57326703
1419863400,208.22,208.97,208.14,208.72,79643948
1419949800,208.21,208.37,207.51,207.6,73540761
1420036200,207.99,208.19,205.39,205.54,130333829
1420209000,206.38,206.88,204.18,205.43,121465865
1420468200,204.17,204.37,201.35,201.72,169632646
1420554600,202.09,202.72,198.855,199.82,209151408
1420641000,201.42,202.72,200.88,202.31,125346709
1420727400,204.01,206.16,203.99,205.9,147217784
1420813800,206.4,206.42,203.51,204.25,158567288
1421073000,204.41,204.6,201.92,202.65,144396067
1421159400,204.12,205.48,200.51,202.08,214553306
1421245800,199.65,201.1,198.57,200.86,192991092
1421332200,201.63,202.01,198.88,199.0199,176613906
1421418600,198.77,201.82,198.55,201.63,211879605
1421764200,202.4,202.72,200.17,202.055,130991069
1421850600,201.5,203.66,200.94,203.08,122942707
1421937000,203.99,206.26,202.33,206.1,174356029
1422023400,205.79,206.1,204.81,204.97,117516753
1422282600,204.71,205.56,203.85,205.45,92009711
1422369000,202.97,204.12,201.74,202.74,134044598
1422455400,204.17,204.29,199.91,200.14,168514312
1422541800,200.38,202.3,198.68,201.9902,173585424
1422628200,200.57,202.17,199.13,199.45,197729724
1422887400,200.05,202.03,197.86,201.92,163106969
1422973800,203,204.85,202.55,204.84,124212881
1423060200,203.92,205.38,203.51,204.06,134306728
1423146600,204.86,206.3,204.77,206.12,97953181
1423233000,206.56,207.24,204.92,205.55,125672026
1423492200,204.77,205.64,204.135,204.63,87219016
1423578600,205.88,207.12,204.6801,206.81,96164183
1423665000,206.61,207.45,205.83,206.93,91087785
1423751400,207.89,208.99,206.9727,208.92,97545949
1423837800,209.07,209.84,208.76,209.78,93670430
1424183400,209.4,210.32,209.1,210.11,76968199
1424269800,209.66,210.22,209.3401,210.13,80652941
1424356200,209.41,210.42,209.24,209.98,91462491
1424442600,209.48,211.33,208.73,211.239,140896392
1424701800,210.94,211.21,210.48,211.209,74411054
1424788200,211.12,212.05,210.76,211.81,72472263
1424874600,211.66,212.24,211.22,211.63,73061687
1424961000,211.52,211.71,210.65,211.38,72697868
1425047400,211.26,211.58,210.6,210.66,108075972
1425306600,210.78,212.06,210.72,211.99,87491428
1425393000,211.47,212.054,210.08,211.12,110325809
1425479400,210.4,210.49,209.06,210.2301,114497192
1425565800,210.62,210.8,209.85,210.46,76872957
1425652200,209.42,209.94,207.1,207.5,188127982
1425907800,207.74,208.79,207.5459,208.36,89818893
1425994200,206.71,206.81,204.93,204.98,157121263
1426080600,205.29,205.5,204.4,204.5,110145718
1426167000,205.26,207.175,205.2,207.1,93993523
1426253400,206.77,207.9338,204.58,205.8272,162410893
1426512600,206.71,208.69,205.8641,208.58,136099192
1426599000,207.69,208.42,206.98,207.96,94510422
1426685400,207.39,211.27,206.62,210.46,228808524
1426771800,209.96,210.4697,209.03,209.5,117917302
1426858200,209.71,211.02,209.4903,210.41,177715081
1427117400,210.42,211.11,210,210,71784536
1427203800,209.85,210.4,208.74,208.82,77805321
1427290200,209.07,209.35,205.71,205.76,159521708
1427376600,204.96,206.37,204.12,205.27,153067241
1427463000,205.13,205.95,204.9,205.74,118938966
1427722200,206.98,208.61,206.96,208.25,96180365
1427808600,207.26,208.1,206.36,206.43,126768703
1427895000,206.39,206.42,204.51,205.7,137303584
1427981400,205.62,206.98,205.4,206.435,86900906
1428327000,205.37,208.45,205.21,207.83,114368155
1428413400,207.855,208.76,207.24,207.28,81236337
1428499800,207.55,208.51,207.08,207.975,89351939
1428586200,207.78,209.18,207.19,208.9,85548854
1428672600,209.2,210.09,208.96,210.04,72722915
1428931800,209.87,210.63,209.03,209.09,74436594
1429018200,208.85,209.71,208.1,209.49,75099866
1429104600,210.05,211.04,209.95,210.43,99529320
1429191000,210.03,210.98,209.7928,210.37,68934864
1429277400,208.94,209.23,207.01,207.95,191113230
1429536600,209.06,210.25,208.96,209.85,92189481
1429623000,210.67,210.86,209.24,209.6,72559831
1429709400,210.01,210.85,208.9,210.63,78264616
1429795800,210.15,211.94,210.01,211.16,102585942
1429882200,211.66,211.97,211.11,211.6499,61327387
1430141400,212.33,212.48,210.54,210.77,79358126
1430227800,210.74,211.5,209.3301,211.44,86863531
1430314200,210.37,211.29,209.6,210.57,125684903
1430400600,209.88,210.35,207.62,208.46,161304890
1430487000,209.4,210.77,209.28,210.72,103399711
1430746200,211.23,212.02,211.1,211.32,70927235
1430832600,211.03,211.46,208.73,208.9,113326156
1430919000,209.56,209.93,206.76,208.04,135060151
1431005400,207.92,209.38,207.52,208.87,88244940
1431091800,210.88,211.86,210.78,211.62,155877260
1431351000,211.57,211.89,210.52,210.605,75708065
1431437400,209.61,210.63,208.62,209.98,119727592
1431523800,210.47,211.22,209.74,210.02,94667943
1431610200,211.24,212.32,210.91,212.21,95934006
1431696600,212.44,212.61,211.86,212.44,76510099
1431955800,212.24,213.4,212.16,213.1,74549685
1432042200,213.24,213.57,212.69,213.03,72114610
1432128600,213.15,213.78,212.504,212.88,76857530
1432215000,212.71,213.75,212.51,213.5,64764585
1432301400,213.04,213.54,212.91,212.99,57433495
1432647000,212.4,212.9089,210.2,210.7,124308584
1432733400,211.25,212.98,210.7612,212.7,93213981
1432819800,212.33,212.59,211.63,212.46,74974560
1432906200,212.38,212.43,210.82,211.14,124919611
1433165400,211.94,212.34,210.62,211.57,93338750
1433251800,211.02,212.19,210.27,211.36,91531012
1433338200,212,212.67,211.3301,211.92,87820909
1433424600,211.07,211.859,209.75,210.1292,151882820
1433511000,209.95,210.58,208.98,209.77,121704676
1433770200,209.64,209.82,208.39,208.48,89063330
1433856600,208.45,209.1,207.69,208.45,105034690
1433943000,209.37,211.41,209.2987,210.95,134551285
1434029400,211.48,212.09,211.2,211.63,73876447
1434115800,210.64,211.482,209.68,210.01,135382369
1434375000,208.64,209.45,207.79,209.11,124384184
1434461400,208.93,210.35,208.72,210.25,85308227
1434547800,210.59,211.32,209.36,210.59,126708635
1434634200,211.31,213.34,210.6315,212.78,165867949
1434720600,211.46,211.55,210.36,210.81,130478689
1434979800,211.905,212.59,211.64,211.89,70696027
1435066200,212.14,212.44,211.57,212.04,68476797
1435152600,211.72,212.17,210.47,210.5,92307318
1435239000,211.1,211.25,209.77,209.86,97107361
1435325400,210.29,210.58,209.16,209.82,104174840
1435584600,208.045,209.828,205.33,205.42,202621332
1435671000,207.26,207.32,205.28,205.85,182925106
1435757400,207.73,208.03,206.56,207.5,135979873
1435843800,208.07,208.27,206.81,207.31,104373652
1436189400,205.77,207.65,205.53,206.72,117975369
1436275800,206.96,208.17,204.11,208.02,173820249
1436362200,206.42,206.7645,204.25,204.53,164020059
1436448600,207.04,207.35,204.77,204.9,144113107
1436535000,207.29,207.98,206.49,207.48,129456890
1436794200,208.99,209.9,208.94,209.77,106069400
1436880600,209.72,211.05,209.65,210.68,81709575
1436967000,210.73,211.28,210.04,210.61,97914141
1437053400,211.87,212.3,211.58,212.3,106683266
1437139800,212.29,212.55,211.8,212.48,89029973
1437399000,212.75,213.18,212.21,212.59,70446821
1437485400,212.43,212.74,211.39,211.75,77965048
1437571800,210.93,211.77,210.89,211.37,88667920
1437658200,211.53,211.65,209.75,210.18,90509128
1437744600,210.3,210.37,207.6,208,117754979
1438003800,206.94,207.55,206.26,206.79,132361082
1438090200,207.79,209.5,206.8,209.33,123544845
1438176600,209.48,211.04,209.31,210.77,105791255
1438263000,210.16,211.02,209.42,210.82,91304374
1438349400,211.42,211.45,210.16,210.5,103266857
1438608600,210.46,210.53,208.65,209.79,113965728
1438695000,209.7,210.2483,208.8,209.38,81820823
1438781400,210.45,211.31,209.73,210.07,85786817
1438867800,210.29,210.415,207.65,208.35,116030803
1438954200,208.16,208.34,206.87,207.95,117857956
1439213400,209.28,210.67,209.28,210.57,80270676
1439299800,208.97,209.47,207.76,208.67,126081377
1439386200,207.11,209.14,205.36,208.92,172123672
1439472600,208.73,209.55,208.01,208.66,89383253
1439559000,208.43,209.5087,208.26,209.42,72786528
1439818200,208.71,210.59,208.16,210.59,79072643
1439904600,210.26,210.68,209.699,209.98,71692678
1439991000,209.09,210.01,207.35,208.32,172945975
1440077400,206.51,207.17,203.9,203.97,194327884
1440163800,201.73,203.9404,197.52,197.63,346588470
1440423000,187.49,195.84,182.4,189.55,507244330
1440509400,195.43,195.45,186.92,187.27,369833070
1440595800,192.08,194.79,188.37,194.46,339256990
1440682200,197.02,199.42,195.21,199.27,274143910
1440768600,198.5,199.835,197.92,199.28,160414352
1441027800,198.11,199.125,197.01,197.67,163298816
1441114200,193.12,194.77,190.73,191.77,256000392
1441200600,194.62,195.46,192.42,195.41,160269331
1441287000,196.26,198.05,194.96,195.55,152087836
1441373400,192.85,193.86,191.61,192.59,207080961
1441719000,195.94,197.61,195.17,197.43,116025739
1441805400,199.32,199.47,194.35,194.79,149347735
1441891800,194.56,197.22,194.25,195.85,158611063
1441978200,195.375,196.82,194.53,196.74,119691212
1442237400,196.95,197.01,195.43,196.01,79451983
1442323800,196.61,198.99,195.9612,198.46,113806176
1442410200,198.82,200.41,198.41,200.18,99581557
1442496600,200.02,202.89,199.28,199.73,276046620
1442583000,195.71,197.56,194.96,195.45,223657456
1442842200,196.44,197.68,195.21,196.46,105726209
1442928600,193.88,194.46,192.56,193.91,153890876
1443015000,194.11,194.67,192.91,193.6,92790620
1443101400,192.15,193.45,190.56,192.9,159378840
1443187800,194.64,195,191.81,192.85,155054777
1443447000,191.78,191.91,187.64,188.01,178515871
1443533400,188.27,189.74,186.93,188.12,159045572
1443619800,190.37,191.825,189.44,191.63,163452044
1443706200,192.08,192.49,189.82,192.13,131078964
1443792600,189.77,195.03,189.12,195,211003342
1444051800,196.46,198.74,196.33,198.47,126320842
1444138200,198.31,198.98,197,197.79,110274530
1444224600,198.9,199.825,197.48,199.41,124307295
1444311000,198.95,201.55,198.59,201.21,153055231
1444397400,201.38,201.9,200.58,201.33,107069240
1444656600,201.42,201.76,200.91,201.52,56395585
1444743000,200.65,202.16,200.05,200.25,88038718
1444829400,200.18,200.87,198.94,199.29,99106161
1444915800,200.08,202.36,199.64,202.35,134142195
1445002200,202.83,203.29,201.92,203.27,114580052
1445261400,202.5,203.37,202.13,203.37,76523897
1445347800,202.85,203.84,202.5471,203.09,78448484
1445434200,203.61,203.79,201.65,201.85,102038033
1445520600,202.98,205.51,201.85,205.26,174911723
1445607000,207.25,207.95,206.3,207.51,144442340
1445866200,207.3,207.37,206.56,207,69032965
1445952600,206.2,207,205.79,206.6,77905770
1446039000,207,208.98,206.21,208.95,135906725
1446125400,208.35,209.27,208.21,208.83,90525498
1446211800,209.06,209.44,207.74,207.93,131076942
1446474600,208.32,210.62,208.17,210.39,86270811
1446561000,209.97,211.66,209.7,211,95246052
1446647400,211.35,211.5,209.7201,210.36,96224477
1446733800,210.43,210.98,209.09,210.15,78408744
1446820200,209.74,210.32,208.46,210.04,110471473
1447079400,209.31,209.49,206.95,208.08,131008660
1447165800,207.51,208.6,207.19,208.56,75874602
1447252200,208.88,208.94,207.66,207.74,67845971
1447338600,206.5,207.06,204.82,204.84,121315200
1447425000,204.35,204.67,202.435,202.54,153577050
1447684200,202.32,205.69,202.18,205.62,117645231
1447770600,205.99,207.04,204.88,205.47,121123744
1447857000,206.04,208.9,205.99,208.73,121342544
1447943400,208.59,209.05,208.2,208.55,88220465
1448029800,209.45,210.12,208.86,209.3108,94011519
1448289000,209.38,209.98,208.52,209.07,64931172
1448375400,207.87,209.83,207.41,209.35,98874365
1448461800,209.5,209.74,209.01,209.32,51980062
1448634600,209.43,209.8,208.86,209.56,37317779
1448893800,209.75,209.89,208.56,208.69,112822700
1448980200,209.44,210.82,209.11,210.68,97858418
1449066600,210.615,211,208.23,208.529,108441259
1449153000,208.83,209.15,204.7511,205.61,166224154
1449239400,206.08,209.97,205.93,209.62,192913879
1449498600,209.23,209.7295,207.2,208.35,102027111
1449585000,206.49,208.289,205.78,206.949,103372367
1449671400,206.19,208.68,204.18,205.34,162401537
1449757800,205.42,207.43,205.14,205.87,116128884
1449844200,203.35,204.14,201.51,201.88,211173305
1450103400,202.07,203.05,199.95,202.9008,182385177
1450189800,204.7,206.11,204.58,205.0308,154069569
1450276200,206.365,208.39,204.8,208.03,197017008
1450362600,208.4,208.48,204.84,204.86,173092476
1450449000,202.77,202.93,199.83,200.0208,251393535
1450708200,201.41,201.88,200.09,201.67,99094290
1450794600,202.715,203.85,201.55,203.5,111026246
1450881000,204.69,206.07,204.58,206.02,110987228
1450967400,205.72,206.33,205.42,205.68,48542150
1451313000,204.86,205.26,203.94,205.21,65899939
1451399400,206.51,207.79,206.47,207.4,92640672
1451485800,207.11,207.21,205.76,205.93,63317679
1451572200,205.13,205.89,203.87,203.87,114877859
1451917800,200.49,201.03,198.59,201.0192,222353534
1452004200,201.4,201.9,200.05,201.36,110845849
1452090600,198.34,200.06,197.6,198.82,152112604
1452177000,195.33,197.44,193.59,194.05,213436073
1452263400,195.19,195.85,191.58,191.923,209817228
1452522600,193.01,193.41,189.82,192.11,187941323
1452609000,193.82,194.55,191.14,193.6608,172330490
1452695400,194.45,194.86,188.38,188.83,221168886
1452781800,189.55,193.26,187.66,191.93,240795609
1452868200,186.77,188.76,185.52,187.81,324846450
1453213800,189.96,190.11,186.2,188.06,195244373
1453300200,185.03,187.495,181.02,185.65,286547840
1453386600,186.21,188.87,184.64,186.69,195772941
1453473000,189.78,190.76,188.88,190.52,168319598
1453732200,189.92,190.15,187.41,187.64,130371686
1453818600,188.42,190.53,188.02,190.2,141036757
1453905000,189.58,191.56,187.06,188.13,185681707
1453991400,189.96,190.2,187.16,189.11,143798780
1454077800,190.02,193.88,189.88,193.7208,210529336
1454337000,192.53,194.58,191.84,193.65,136061564
1454423400,191.96,191.97,189.54,190.16,182564890
1454509800,191.41,191.78,187.1,191.3,205054934
1454596200,190.71,192.75,189.96,191.6,139531794
1454682600,190.99,191.6696,187.2,187.95,180788308
1454941800,185.77,186.12,182.8,185.42,191526694
1455028200,183.36,186.94,183.2,185.43,184513136
1455114600,186.41,188.34,185.12,185.27,148214057
1455201000,182.34,184.1,181.09,182.86,219058885
1455287400,184.96,186.65,183.96,186.63,127632393
1455633000,188.77,189.81,187.63,189.78,120250668
1455719400,191.16,193.32,191.01,192.88,136009496
1455805800,193.2,193.27,191.72,192.09,102342997
1455892200,191.17,192.18,190.45,192,114792988
1456151400,193.87,194.95,193.79,194.78,103640292
1456237800,194,194.32,192.18,192.32,111455289
1456324200,190.63,193.53,189.32,193.2,150812152
1456410600,193.73,195.55,192.83,195.54,110728317
1456497000,196.57,196.68,194.9,195.0892,129833663
1456756200,195.11,196.23,193.33,193.56,125918102
1456842600,195.01,198.21,194.4542,198.11,141799687
1456929000,197.74,199.06,197.25,199,102414960
1457015400,198.79,199.795,198.11,199.775,95172197
1457101800,200.01,201.35,199.03,200.43,129293601
1457361000,199.34,201.07,199.25,200.59,100218998
1457447400,199.32,199.92,198.21,198.4,123974866
1457533800,199.36,199.79,198.43,199.38,94801213
1457620200,199.96,201.07,197.38,199.54,156838697
1457706600,201.26,202.81,201.12,202.76,137964528
1457962200,202.16,203.04,201.77,202.5,73611974
1458048600,201.36,202.2,201.05,202.17,93169090
1458135000,201.6,203.82,201.55,203.34,129303179
1458221400,203.24,205.23,202.77,204.63,134278505
1458307800,204.17,204.78,203.8,204.38,138372404
1458567000,204.07,204.94,203.8,204.67,72926659
1458653400,203.76,205.23,203.57,204.56,97471939
1458739800,204.11,204.33,203.01,203.2092,81052455
1458826200,202,203.16,201.74,203.12,84360853
1459171800,203.61,203.86,202.705,203.24,62408185
1459258200,202.76,205.25,202.4,205.1208,92922863
1459344600,206.3,206.87,205.59,206.02,86365310
1459431000,205.91,206.41,205.33,205.52,94584110
1459517400,204.35,207.14,203.98,206.92,114423478
1459776600,206.83,207.07,205.89,206.25,63496969
1459863000,204.67,206.2642,203.89,204.1892,99662158
1459949400,204.29,206.49,203.98,206.42,91839761
1460035800,205.14,205.56,203.09,203.95,113859037
1460122200,205.34,205.85,203.87,204.4992,95040598
1460381400,205.25,206.07,203.91,204.0201,83757486
1460467800,204.22,206.25,203.7,205.92,115350567
1460554200,207,208.1,206.84,208.0008,96336433
1460640600,208.07,208.6,207.6,208.01,65212883
1460727000,208.01,208.1721,207.4,207.78,75761615
1460986200,207.14,209.28,207,209.2392,82530960
1461072600,209.74,210.2,208.94,209.9,88316060
1461159000,209.95,210.92,209.39,210.1,81100314
1461245400,210.12,210.25,208.65,208.97,85695041
1461331800,208.55,209.29,207.91,208.97,99251724
1461591000,208.26,208.66,207.54,208.61,66166494
1461677400,209.04,209.52,208.36,208.9192,75864174
1461763800,208.47,209.81,208.05,209.35,77329437
1461850200,208.46,209.76,206.96,207.4475,97216169
1461936600,206.72,207.13,205.03,206.3308,142424137
1462195800,206.92,208.18,206.41,207.97,62188015
1462282200,206.52,206.8,205.28,206.1592,106422142
1462368600,204.99,205.85,204.42,205.01,92243810
1462455000,205.56,205.98,204.47,204.97,67619222
1462541400,204.06,205.77,203.88,205.72,89315004
1462800600,205.57,206.4,205.36,205.8892,74374922
1462887000,206.72,208.5,206.64,208.45,77472207
1462973400,207.91,208.54,206.5,206.5,81726989
1463059800,207.29,207.4899,205.37,206.56,89586308
1463146200,206.21,206.86,204.38,204.76,96474630
1463405400,204.96,207.34,204.89,206.78,77486827
1463491800,206.46,206.8,204.23,204.8508,114924940
1463578200,204.44,206.3,203.63,204.91,123493379
